"date","age","cum.deaths","daily.deaths","code"
2020-05-18,"60-69",443,1,"LA"
2020-05-18,"70+",1638,10,"LA"
2020-05-18,"0-19",2,0,"LA"
2020-05-19,"20-29",9,0,"LA"
2020-05-19,"30-39",43,0,"LA"
2020-05-19,"40-49",93,1,"LA"
2020-05-19,"50-59",214,1,"LA"
2020-05-19,"60-69",448,5,"LA"
2020-05-19,"70+",1649,11,"LA"
2020-05-19,"0-19",2,0,"LA"
2020-05-20,"20-29",9,0,"LA"
2020-05-20,"30-39",44,1,"LA"
2020-05-20,"40-49",94,1,"LA"
2020-05-20,"50-59",218,4,"LA"
2020-05-20,"60-69",455,7,"LA"
2020-05-20,"70+",1663,14,"LA"
2020-05-20,"0-19",2,0,"LA"
2020-05-21,"20-29",9,0,"LA"
2020-05-21,"30-39",44,0,"LA"
2020-05-21,"40-49",94,0,"LA"
2020-05-21,"50-59",221,3,"LA"
2020-05-21,"60-69",460,5,"LA"
2020-05-21,"70+",1676,13,"LA"
2020-05-21,"0-19",2,0,"LA"
2020-05-22,"20-29",9,0,"LA"
2020-05-22,"30-39",45,1,"LA"
2020-05-22,"40-49",94,0,"LA"
2020-05-22,"50-59",224,3,"LA"
2020-05-22,"60-69",467,7,"LA"
2020-05-22,"70+",1704,28,"LA"
2020-05-22,"0-19",2,0,"LA"
2020-05-23,"20-29",9,0,"LA"
2020-05-23,"30-39",45,0,"LA"
2020-05-23,"40-49",96,2,"LA"
2020-05-23,"50-59",228,4,"LA"
2020-05-23,"60-69",470,3,"LA"
2020-05-23,"70+",1710,6,"LA"
2020-05-23,"0-19",2,0,"LA"
2020-05-24,"20-29",9,0,"LA"
2020-05-24,"30-39",45,0,"LA"
2020-05-24,"40-49",96,0,"LA"
2020-05-24,"50-59",230,2,"LA"
2020-05-24,"60-69",471,1,"LA"
2020-05-24,"70+",1714,4,"LA"
2020-05-24,"0-19",2,0,"LA"
2020-05-25,"20-29",9,0,"LA"
2020-05-25,"30-39",45,0,"LA"
2020-05-25,"40-49",97,1,"LA"
2020-05-25,"50-59",231,1,"LA"
2020-05-25,"60-69",472,1,"LA"
2020-05-25,"70+",1729,15,"LA"
2020-05-25,"0-19",2,0,"LA"
2020-05-26,"20-29",9,0,"LA"
2020-05-26,"30-39",45,0,"LA"
2020-05-26,"40-49",97,0,"LA"
2020-05-26,"50-59",233,2,"LA"
2020-05-26,"60-69",473,1,"LA"
2020-05-26,"70+",1737,8,"LA"
2020-05-26,"0-19",2,0,"LA"
2020-05-27,"20-29",10,1,"LA"
2020-05-27,"30-39",45,0,"LA"
2020-05-27,"40-49",98,1,"LA"
2020-05-27,"50-59",233,0,"LA"
2020-05-27,"60-69",476,3,"LA"
2020-05-27,"70+",1753,16,"LA"
2020-05-27,"0-19",2,0,"LA"
2020-05-28,"20-29",10,0,"LA"
2020-05-28,"30-39",45,0,"LA"
2020-05-28,"40-49",98,0,"LA"
2020-05-28,"50-59",233,0,"LA"
2020-05-28,"60-69",480,4,"LA"
2020-05-28,"70+",1767,14,"LA"
2020-05-28,"0-19",2,0,"LA"
2020-05-29,"20-29",10,0,"LA"
2020-05-29,"30-39",45,0,"LA"
2020-05-29,"40-49",98,0,"LA"
2020-05-29,"50-59",235,2,"LA"
2020-05-29,"60-69",485,5,"LA"
2020-05-29,"70+",1786,19,"LA"
2020-05-29,"0-19",2,0,"LA"
2020-05-30,"20-29",10,0,"LA"
2020-05-30,"30-39",45,0,"LA"
2020-05-30,"40-49",100,2,"LA"
2020-05-30,"50-59",235,0,"LA"
2020-05-30,"60-69",489,4,"LA"
2020-05-30,"70+",1799,13,"LA"
2020-05-30,"0-19",2,0,"LA"
2020-05-31,"20-29",10,0,"LA"
2020-05-31,"30-39",45,0,"LA"
2020-05-31,"40-49",100,0,"LA"
2020-05-31,"50-59",235,0,"LA"
2020-05-31,"60-69",490,1,"LA"
2020-05-31,"70+",1804,5,"LA"
2020-05-31,"0-19",2,0,"LA"
2020-06-01,"20-29",10,0,"LA"
2020-06-01,"30-39",45,0,"LA"
2020-06-01,"40-49",100,0,"LA"
2020-06-01,"50-59",235,0,"LA"
2020-06-01,"60-69",490,0,"LA"
2020-06-01,"70+",1808,4,"LA"
2020-06-01,"0-19",2,0,"LA"
2020-06-02,"20-29",10,0,"LA"
2020-06-02,"30-39",47,2,"LA"
2020-06-02,"40-49",102,2,"LA"
2020-06-02,"50-59",238,3,"LA"
2020-06-02,"60-69",497,7,"LA"
2020-06-02,"70+",1828,20,"LA"
2020-06-02,"0-19",2,0,"LA"
2020-06-03,"20-29",10,0,"LA"
2020-06-03,"30-39",47,0,"LA"
2020-06-03,"40-49",102,0,"LA"
2020-06-03,"50-59",244,5,"LA"
2020-06-03,"60-69",500,3,"LA"
2020-06-03,"70+",1854,26,"LA"
2020-06-03,"0-19",2,0,"LA"
2020-06-04,"20-29",10,0,"LA"
2020-06-04,"30-39",47,0,"LA"
2020-06-04,"40-49",102,0,"LA"
2020-06-04,"50-59",243,0,"LA"
2020-06-04,"60-69",502,2,"LA"
2020-06-04,"70+",1866,12,"LA"
2020-06-04,"0-19",2,0,"LA"
2020-06-05,"20-29",10,0,"LA"
2020-06-05,"30-39",48,1,"LA"
2020-06-05,"40-49",104,2,"LA"
2020-06-05,"50-59",242,0,"LA"
2020-06-05,"60-69",507,5,"LA"
2020-06-05,"70+",1888,22,"LA"
2020-06-05,"0-19",2,0,"LA"
2020-06-06,"20-29",10,0,"LA"
2020-06-06,"30-39",49,1,"LA"
2020-06-06,"40-49",104,0,"LA"
2020-06-06,"50-59",243,1,"LA"
2020-06-06,"60-69",508,1,"LA"
2020-06-06,"70+",1898,10,"LA"
2020-06-06,"0-19",2,0,"LA"
2020-06-07,"20-29",10,0,"LA"
2020-06-07,"30-39",49,0,"LA"
2020-06-07,"40-49",104,0,"LA"
2020-06-07,"50-59",245,2,"LA"
2020-06-07,"60-69",511,3,"LA"
2020-06-07,"70+",1904,6,"LA"
2020-06-07,"0-19",2,0,"LA"
2020-06-08,"20-29",10,0,"LA"
2020-06-08,"30-39",49,0,"LA"
2020-06-08,"40-49",104,0,"LA"
2020-06-08,"50-59",246,1,"LA"
2020-06-08,"60-69",511,0,"LA"
2020-06-08,"70+",1909,5,"LA"
2020-06-08,"0-19",2,0,"LA"
2020-06-09,"20-29",10,0,"LA"
2020-06-09,"30-39",49,0,"LA"
2020-06-09,"40-49",104,0,"LA"
2020-06-09,"50-59",246,0,"LA"
2020-06-09,"60-69",514,3,"LA"
2020-06-09,"70+",1919,10,"LA"
2020-06-09,"0-19",2,0,"LA"
2020-06-10,"20-29",11,1,"LA"
2020-06-10,"30-39",49,0,"LA"
2020-06-10,"40-49",105,1,"LA"
2020-06-10,"50-59",250,4,"LA"
2020-06-10,"60-69",514,0,"LA"
2020-06-10,"70+",1924,5,"LA"
2020-06-10,"0-19",2,0,"LA"
2020-06-11,"20-29",11,0,"LA"
2020-06-11,"30-39",49,0,"LA"
2020-06-11,"40-49",105,0,"LA"
2020-06-11,"50-59",252,2,"LA"
2020-06-11,"60-69",517,3,"LA"
2020-06-11,"70+",1938,14,"LA"
2020-06-11,"0-19",2,0,"LA"
2020-06-12,"20-29",11,0,"LA"
2020-06-12,"30-39",49,0,"LA"
2020-06-12,"40-49",106,1,"LA"
2020-06-12,"50-59",253,1,"LA"
2020-06-12,"60-69",520,3,"LA"
2020-06-12,"70+",1942,4,"LA"
2020-06-12,"0-19",2,0,"LA"
2020-06-13,"20-29",11,0,"LA"
2020-06-13,"30-39",49,0,"LA"
2020-06-13,"40-49",106,0,"LA"
2020-06-13,"50-59",254,1,"LA"
2020-06-13,"60-69",520,0,"LA"
2020-06-13,"70+",1949,7,"LA"
2020-06-13,"0-19",2,0,"LA"
2020-06-14,"20-29",11,0,"LA"
2020-06-14,"30-39",49,0,"LA"
2020-06-14,"40-49",106,0,"LA"
2020-06-14,"50-59",254,0,"LA"
2020-06-14,"60-69",522,2,"LA"
2020-06-14,"70+",1957,8,"LA"
2020-06-14,"0-19",2,0,"LA"
