"age","code","date","daily.deaths","cum.deaths"
"70-79","RI",2020-06-06,3,200
"70-79","RI",2020-06-07,4,203
"80-89","RI",2020-06-02,3,229
"80-89","RI",2020-06-03,3,232
"80-89","RI",2020-06-04,3,235
"80-89","RI",2020-06-05,4,238
"80-89","RI",2020-06-06,4,241
"80-89","RI",2020-06-07,4,244
"90+","RI",2020-06-02,4,185
"90+","RI",2020-06-03,4,188
"90+","RI",2020-06-04,4,191
"90+","RI",2020-06-05,4,194
"90+","RI",2020-06-06,4,197
"90+","RI",2020-06-07,4,200
"0-9","RI",2020-06-08,0,0
"10-18","RI",2020-06-08,0,0
"19-29","RI",2020-06-08,0,0
"30-39","RI",2020-06-08,0,6
"40-49","RI",2020-06-08,0,9
"50-59","RI",2020-06-08,0,35
"60-69","RI",2020-06-08,1,81
"70-79","RI",2020-06-08,3,207
"80-89","RI",2020-06-08,3,250
"90+","RI",2020-06-08,3,209
"0-9","RI",2020-06-09,0,0
"0-9","RI",2020-06-10,0,0
"0-9","RI",2020-06-11,0,0
"0-9","RI",2020-06-12,0,0
"0-9","RI",2020-06-13,0,0
"0-9","RI",2020-06-14,0,0
"10-18","RI",2020-06-09,0,0
"10-18","RI",2020-06-10,0,0
"10-18","RI",2020-06-11,0,0
"10-18","RI",2020-06-12,0,0
"10-18","RI",2020-06-13,0,0
"10-18","RI",2020-06-14,0,0
"19-29","RI",2020-06-09,0,0
"19-29","RI",2020-06-10,0,0
"19-29","RI",2020-06-11,0,0
"19-29","RI",2020-06-12,0,0
"19-29","RI",2020-06-13,0,0
"19-29","RI",2020-06-14,0,0
"30-39","RI",2020-06-09,0,6
"30-39","RI",2020-06-10,0,6
"30-39","RI",2020-06-11,0,6
"30-39","RI",2020-06-12,0,6
"30-39","RI",2020-06-13,0,6
"30-39","RI",2020-06-14,0,6
"40-49","RI",2020-06-09,0,9
"40-49","RI",2020-06-10,0,9
"40-49","RI",2020-06-11,0,9
"40-49","RI",2020-06-12,0,9
"40-49","RI",2020-06-13,1,9
"40-49","RI",2020-06-14,1,9
"50-59","RI",2020-06-09,0,35
"50-59","RI",2020-06-10,0,35
"50-59","RI",2020-06-11,0,35
"50-59","RI",2020-06-12,1,35
"50-59","RI",2020-06-13,1,35
"50-59","RI",2020-06-14,1,35
"60-69","RI",2020-06-09,1,81
"60-69","RI",2020-06-10,1,81
"60-69","RI",2020-06-11,1,81
"60-69","RI",2020-06-12,1,81
"60-69","RI",2020-06-13,1,81
"60-69","RI",2020-06-14,1,81
"70-79","RI",2020-06-09,1,208
"70-79","RI",2020-06-10,1,209
"70-79","RI",2020-06-11,1,210
"70-79","RI",2020-06-12,1,211
"70-79","RI",2020-06-13,1,212
"70-79","RI",2020-06-14,2,213
"80-89","RI",2020-06-09,3,252
"80-89","RI",2020-06-10,3,254
"80-89","RI",2020-06-11,3,256
"80-89","RI",2020-06-12,3,258
"80-89","RI",2020-06-13,3,260
"80-89","RI",2020-06-14,3,262
"90+","RI",2020-06-09,2,210
"90+","RI",2020-06-10,2,211
"90+","RI",2020-06-11,2,212
"90+","RI",2020-06-12,2,213
"90+","RI",2020-06-13,2,214
"90+","RI",2020-06-14,2,215
"0-9","RI",2020-06-15,0,0
"10-18","RI",2020-06-15,0,0
"19-29","RI",2020-06-15,0,0
"30-39","RI",2020-06-15,0,6
"40-49","RI",2020-06-15,0,11
"50-59","RI",2020-06-15,0,38
"60-69","RI",2020-06-15,0,87
"70-79","RI",2020-06-15,1,215
"80-89","RI",2020-06-15,2,270
"90+","RI",2020-06-15,1,222
"0-9","RI",2020-06-16,0,0
"0-9","RI",2020-06-17,0,0
"0-9","RI",2020-06-18,0,0
"0-9","RI",2020-06-19,0,0
"0-9","RI",2020-06-20,0,0
"0-9","RI",2020-06-21,0,0
"10-18","RI",2020-06-16,0,0
"10-18","RI",2020-06-17,0,0
"10-18","RI",2020-06-18,0,0
"10-18","RI",2020-06-19,0,0
"10-18","RI",2020-06-20,0,0
"10-18","RI",2020-06-21,0,0
"19-29","RI",2020-06-16,0,0
"19-29","RI",2020-06-17,0,0
"19-29","RI",2020-06-18,0,0
"19-29","RI",2020-06-19,0,0
"19-29","RI",2020-06-20,0,0
"19-29","RI",2020-06-21,0,0
"30-39","RI",2020-06-16,0,6
"30-39","RI",2020-06-17,0,6
"30-39","RI",2020-06-18,0,6
"30-39","RI",2020-06-19,0,6
"30-39","RI",2020-06-20,0,6
"30-39","RI",2020-06-21,0,6
"40-49","RI",2020-06-16,0,11
"40-49","RI",2020-06-17,0,11
"40-49","RI",2020-06-18,0,11
"40-49","RI",2020-06-19,0,11
"40-49","RI",2020-06-20,0,11
"40-49","RI",2020-06-21,0,11
"50-59","RI",2020-06-16,0,38
"50-59","RI",2020-06-17,0,38
"50-59","RI",2020-06-18,0,38
"50-59","RI",2020-06-19,1,38
"50-59","RI",2020-06-20,1,38
"50-59","RI",2020-06-21,1,38
"60-69","RI",2020-06-16,0,87
"60-69","RI",2020-06-17,0,87
"60-69","RI",2020-06-18,1,87
"60-69","RI",2020-06-19,1,87
"60-69","RI",2020-06-20,1,87
"60-69","RI",2020-06-21,1,87
"70-79","RI",2020-06-16,1,216
"70-79","RI",2020-06-17,1,217
"70-79","RI",2020-06-18,2,218
"70-79","RI",2020-06-19,2,219
"70-79","RI",2020-06-20,2,220
"70-79","RI",2020-06-21,2,221
"80-89","RI",2020-06-16,2,272
"80-89","RI",2020-06-17,2,274
"80-89","RI",2020-06-18,2,276
"80-89","RI",2020-06-19,2,278
"80-89","RI",2020-06-20,2,280
"80-89","RI",2020-06-21,2,282
"90+","RI",2020-06-16,3,224
"90+","RI",2020-06-17,3,226
"90+","RI",2020-06-18,3,228
"90+","RI",2020-06-19,3,230
"90+","RI",2020-06-20,3,232
"90+","RI",2020-06-21,3,234
"0-9","RI",2020-06-22,0,0
"10-18","RI",2020-06-22,0,0
"19-29","RI",2020-06-22,0,0
"30-39","RI",2020-06-22,0,6
"40-49","RI",2020-06-22,0,11
"50-59","RI",2020-06-22,0,41
"60-69","RI",2020-06-22,0,91
"70-79","RI",2020-06-22,1,226
"80-89","RI",2020-06-22,2,284
"90+","RI",2020-06-22,2,242
"0-9","RI",2020-06-23,0,0
"0-9","RI",2020-06-24,0,0
"0-9","RI",2020-06-25,0,0
"0-9","RI",2020-06-26,0,0
"0-9","RI",2020-06-27,0,0
"0-9","RI",2020-06-28,0,0
"10-18","RI",2020-06-23,0,0
"10-18","RI",2020-06-24,0,0
"10-18","RI",2020-06-25,0,0
"10-18","RI",2020-06-26,0,0
"10-18","RI",2020-06-27,0,0
"10-18","RI",2020-06-28,0,0
"19-29","RI",2020-06-23,0,0
"19-29","RI",2020-06-24,0,0
"19-29","RI",2020-06-25,0,0
"19-29","RI",2020-06-26,0,0
"19-29","RI",2020-06-27,0,0
"19-29","RI",2020-06-28,0,0
"30-39","RI",2020-06-23,0,6
"30-39","RI",2020-06-24,0,6
"30-39","RI",2020-06-25,0,6
"30-39","RI",2020-06-26,0,6
"30-39","RI",2020-06-27,0,6
"30-39","RI",2020-06-28,0,6
"40-49","RI",2020-06-23,0,11
"40-49","RI",2020-06-24,0,11
"40-49","RI",2020-06-25,0,11
"40-49","RI",2020-06-26,0,11
"40-49","RI",2020-06-27,0,11
"40-49","RI",2020-06-28,0,11
"50-59","RI",2020-06-23,0,41
"50-59","RI",2020-06-24,0,41
"50-59","RI",2020-06-25,0,41
"50-59","RI",2020-06-26,0,41
"50-59","RI",2020-06-27,0,41
"50-59","RI",2020-06-28,1,41
"60-69","RI",2020-06-23,0,91
"60-69","RI",2020-06-24,0,91
"60-69","RI",2020-06-25,0,91
"60-69","RI",2020-06-26,0,91
"60-69","RI",2020-06-27,0,91
"60-69","RI",2020-06-28,0,91
"70-79","RI",2020-06-23,1,227
"70-79","RI",2020-06-24,1,228
"70-79","RI",2020-06-25,1,229
"70-79","RI",2020-06-26,1,230
"70-79","RI",2020-06-27,1,231
"70-79","RI",2020-06-28,1,232
"80-89","RI",2020-06-23,2,286
"80-89","RI",2020-06-24,3,288
"80-89","RI",2020-06-25,3,290
"80-89","RI",2020-06-26,3,292
"80-89","RI",2020-06-27,3,294
"80-89","RI",2020-06-28,3,296
"90+","RI",2020-06-23,2,244
"90+","RI",2020-06-24,2,246
"90+","RI",2020-06-25,2,248
"90+","RI",2020-06-26,2,250
"90+","RI",2020-06-27,3,252
"90+","RI",2020-06-28,3,254
"0-9","RI",2020-06-29,0,0
"10-18","RI",2020-06-29,0,0
"19-29","RI",2020-06-29,0,0
"30-39","RI",2020-06-29,0,6
"40-49","RI",2020-06-29,0,11
"50-59","RI",2020-06-29,0,42
"60-69","RI",2020-06-29,0,91
"70-79","RI",2020-06-29,1,233
"80-89","RI",2020-06-29,2,303
"90+","RI",2020-06-29,2,258
"0-9","RI",2020-06-30,0,0
"0-9","RI",2020-07-01,0,0
"0-9","RI",2020-07-02,0,0
"10-18","RI",2020-06-30,0,0
"10-18","RI",2020-07-01,0,0
"10-18","RI",2020-07-02,0,0
"19-29","RI",2020-06-30,0,0
"19-29","RI",2020-07-01,0,0
"19-29","RI",2020-07-02,0,0
"30-39","RI",2020-06-30,0,6
"30-39","RI",2020-07-01,0,6
"30-39","RI",2020-07-02,0,6
"40-49","RI",2020-06-30,0,11
"40-49","RI",2020-07-01,0,11
"40-49","RI",2020-07-02,1,11
"50-59","RI",2020-06-30,0,42
"50-59","RI",2020-07-01,1,42
"50-59","RI",2020-07-02,1,42
"60-69","RI",2020-06-30,1,91
"60-69","RI",2020-07-01,1,91
"60-69","RI",2020-07-02,1,91
"70-79","RI",2020-06-30,0,233
"70-79","RI",2020-07-01,1,233
"70-79","RI",2020-07-02,1,233
"80-89","RI",2020-06-30,1,304
"80-89","RI",2020-07-01,1,305
"80-89","RI",2020-07-02,1,306
"90+","RI",2020-06-30,0,258
"90+","RI",2020-07-01,1,258
"90+","RI",2020-07-02,1,258
"0-9","RI",2020-07-03,0,0
"10-18","RI",2020-07-03,0,0
"19-29","RI",2020-07-03,0,0
"30-39","RI",2020-07-03,0,6
"40-49","RI",2020-07-03,0,12
"50-59","RI",2020-07-03,0,44
"60-69","RI",2020-07-03,0,94
"70-79","RI",2020-07-03,0,235
"80-89","RI",2020-07-03,1,307
"90+","RI",2020-07-03,0,260
"0-9","RI",2020-07-04,0,0
"0-9","RI",2020-07-05,0,0
"0-9","RI",2020-07-06,0,0
"0-9","RI",2020-07-07,0,0
"0-9","RI",2020-07-08,0,0
"0-9","RI",2020-07-09,0,0
"0-9","RI",2020-07-10,0,0
"0-9","RI",2020-07-11,0,0
"0-9","RI",2020-07-12,0,0
"0-9","RI",2020-07-13,0,0
"0-9","RI",2020-07-14,0,0
"10-18","RI",2020-07-04,0,0
"10-18","RI",2020-07-05,0,0
"10-18","RI",2020-07-06,0,0
"10-18","RI",2020-07-07,0,0
"10-18","RI",2020-07-08,0,0
"10-18","RI",2020-07-09,0,0
"10-18","RI",2020-07-10,0,0
"10-18","RI",2020-07-11,0,0
"10-18","RI",2020-07-12,0,0
"10-18","RI",2020-07-13,0,0
"10-18","RI",2020-07-14,0,0
"19-29","RI",2020-07-04,0,0
"19-29","RI",2020-07-05,0,0
"19-29","RI",2020-07-06,0,0
"19-29","RI",2020-07-07,0,0
"19-29","RI",2020-07-08,0,0
"19-29","RI",2020-07-09,0,0
"19-29","RI",2020-07-10,0,0
"19-29","RI",2020-07-11,0,0
"19-29","RI",2020-07-12,0,0
"19-29","RI",2020-07-13,0,0
"19-29","RI",2020-07-14,0,0
"30-39","RI",2020-07-04,0,6
"30-39","RI",2020-07-05,0,6
"30-39","RI",2020-07-06,0,6
"30-39","RI",2020-07-07,0,6
"30-39","RI",2020-07-08,0,6
"30-39","RI",2020-07-09,0,6
"30-39","RI",2020-07-10,0,6
"30-39","RI",2020-07-11,0,6
"30-39","RI",2020-07-12,0,6
"30-39","RI",2020-07-13,0,6
"30-39","RI",2020-07-14,0,6
"40-49","RI",2020-07-04,0,12
"40-49","RI",2020-07-05,0,12
"40-49","RI",2020-07-06,0,12
"40-49","RI",2020-07-07,0,12
"40-49","RI",2020-07-08,0,12
"40-49","RI",2020-07-09,0,12
"40-49","RI",2020-07-10,0,12
"40-49","RI",2020-07-11,0,12
"40-49","RI",2020-07-12,0,12
"40-49","RI",2020-07-13,1,12
"40-49","RI",2020-07-14,1,12
"50-59","RI",2020-07-04,0,44
"50-59","RI",2020-07-05,0,44
"50-59","RI",2020-07-06,0,44
"50-59","RI",2020-07-07,0,44
"50-59","RI",2020-07-08,0,44
"50-59","RI",2020-07-09,0,44
"50-59","RI",2020-07-10,0,44
"50-59","RI",2020-07-11,0,44
"50-59","RI",2020-07-12,0,44
"50-59","RI",2020-07-13,0,44
"50-59","RI",2020-07-14,1,44
"60-69","RI",2020-07-04,0,94
"60-69","RI",2020-07-05,0,94
"60-69","RI",2020-07-06,0,94
"60-69","RI",2020-07-07,0,94
"60-69","RI",2020-07-08,0,94
"60-69","RI",2020-07-09,1,94
"60-69","RI",2020-07-10,1,94
"60-69","RI",2020-07-11,1,94
"60-69","RI",2020-07-12,1,94
"60-69","RI",2020-07-13,1,94
"60-69","RI",2020-07-14,1,94
"70-79","RI",2020-07-04,0,235
"70-79","RI",2020-07-05,0,235
"70-79","RI",2020-07-06,0,235
"70-79","RI",2020-07-07,0,235
"70-79","RI",2020-07-08,0,235
"70-79","RI",2020-07-09,0,235
"70-79","RI",2020-07-10,1,235
"70-79","RI",2020-07-11,1,235
"70-79","RI",2020-07-12,1,235
"70-79","RI",2020-07-13,1,235
"70-79","RI",2020-07-14,1,235
"80-89","RI",2020-07-04,0,307
"80-89","RI",2020-07-05,0,307
"80-89","RI",2020-07-06,0,307
"80-89","RI",2020-07-07,1,307
"80-89","RI",2020-07-08,1,307
"80-89","RI",2020-07-09,1,307
"80-89","RI",2020-07-10,1,307
"80-89","RI",2020-07-11,1,307
"80-89","RI",2020-07-12,1,307
"80-89","RI",2020-07-13,1,307
"80-89","RI",2020-07-14,1,307
"90+","RI",2020-07-04,0,260
"90+","RI",2020-07-05,0,260
"90+","RI",2020-07-06,0,260
"90+","RI",2020-07-07,0,260
"90+","RI",2020-07-08,0,260
"90+","RI",2020-07-09,0,260
"90+","RI",2020-07-10,1,260
"90+","RI",2020-07-11,1,260
"90+","RI",2020-07-12,1,260
"90+","RI",2020-07-13,1,260
"90+","RI",2020-07-14,1,260
"0-9","RI",2020-07-15,0,0
"10-18","RI",2020-07-15,0,0
"19-29","RI",2020-07-15,0,0
"30-39","RI",2020-07-15,0,6
"40-49","RI",2020-07-15,0,14
"50-59","RI",2020-07-15,0,45
"60-69","RI",2020-07-15,0,100
"70-79","RI",2020-07-15,0,240
"80-89","RI",2020-07-15,0,315
"90+","RI",2020-07-15,0,265
"0-9","RI",2020-07-16,0,0
"0-9","RI",2020-07-17,0,0
"0-9","RI",2020-07-18,0,0
"0-9","RI",2020-07-19,0,0
"0-9","RI",2020-07-20,0,0
"0-9","RI",2020-07-21,0,0
"10-18","RI",2020-07-16,0,0
"10-18","RI",2020-07-17,0,0
"10-18","RI",2020-07-18,0,0
"10-18","RI",2020-07-19,0,0
"10-18","RI",2020-07-20,0,0
"10-18","RI",2020-07-21,0,0
"19-29","RI",2020-07-16,0,0
"19-29","RI",2020-07-17,0,0
"19-29","RI",2020-07-18,0,0
"19-29","RI",2020-07-19,0,0
"19-29","RI",2020-07-20,0,0
"19-29","RI",2020-07-21,0,0
"30-39","RI",2020-07-16,0,6
"30-39","RI",2020-07-17,0,6
"30-39","RI",2020-07-18,0,6
"30-39","RI",2020-07-19,0,6
"30-39","RI",2020-07-20,0,6
"30-39","RI",2020-07-21,0,6
"40-49","RI",2020-07-16,0,14
"40-49","RI",2020-07-17,0,14
"40-49","RI",2020-07-18,0,14
"40-49","RI",2020-07-19,0,14
"40-49","RI",2020-07-20,0,14
"40-49","RI",2020-07-21,0,14
"50-59","RI",2020-07-16,0,45
"50-59","RI",2020-07-17,0,45
"50-59","RI",2020-07-18,0,45
"50-59","RI",2020-07-19,0,45
"50-59","RI",2020-07-20,0,45
"50-59","RI",2020-07-21,0,45
"60-69","RI",2020-07-16,0,100
"60-69","RI",2020-07-17,0,100
"60-69","RI",2020-07-18,0,100
"60-69","RI",2020-07-19,0,100
"60-69","RI",2020-07-20,0,100
"60-69","RI",2020-07-21,0,100
"70-79","RI",2020-07-16,0,240
"70-79","RI",2020-07-17,0,240
"70-79","RI",2020-07-18,0,240
"70-79","RI",2020-07-19,0,240
"70-79","RI",2020-07-20,1,240
"70-79","RI",2020-07-21,1,240
"80-89","RI",2020-07-16,0,315
"80-89","RI",2020-07-17,0,315
"80-89","RI",2020-07-18,0,315
"80-89","RI",2020-07-19,0,315
"80-89","RI",2020-07-20,1,315
"80-89","RI",2020-07-21,1,315
"90+","RI",2020-07-16,0,265
"90+","RI",2020-07-17,0,265
"90+","RI",2020-07-18,0,265
"90+","RI",2020-07-19,1,265
"90+","RI",2020-07-20,1,265
"90+","RI",2020-07-21,1,265
"0-9","RI",2020-07-22,0,0
"10-18","RI",2020-07-22,0,0
"19-29","RI",2020-07-22,0,0
"30-39","RI",2020-07-22,0,6
"40-49","RI",2020-07-22,0,14
"50-59","RI",2020-07-22,0,45
"60-69","RI",2020-07-22,0,100
"70-79","RI",2020-07-22,0,242
"80-89","RI",2020-07-22,0,317
"90+","RI",2020-07-22,0,268
"0-9","RI",2020-07-23,0,0
"0-9","RI",2020-07-24,0,0
"0-9","RI",2020-07-25,0,0
"0-9","RI",2020-07-26,0,0
"0-9","RI",2020-07-27,0,0
"10-18","RI",2020-07-23,0,0
"10-18","RI",2020-07-24,0,0
"10-18","RI",2020-07-25,0,0
"10-18","RI",2020-07-26,0,0
"10-18","RI",2020-07-27,0,0
"19-29","RI",2020-07-23,0,0
"19-29","RI",2020-07-24,0,0
"19-29","RI",2020-07-25,0,0
"19-29","RI",2020-07-26,0,0
"19-29","RI",2020-07-27,0,0
"30-39","RI",2020-07-23,0,6
"30-39","RI",2020-07-24,0,6
"30-39","RI",2020-07-25,0,6
"30-39","RI",2020-07-26,0,6
"30-39","RI",2020-07-27,0,6
"40-49","RI",2020-07-23,0,14
"40-49","RI",2020-07-24,0,14
"40-49","RI",2020-07-25,0,14
"40-49","RI",2020-07-26,0,14
"40-49","RI",2020-07-27,0,14
"50-59","RI",2020-07-23,0,45
"50-59","RI",2020-07-24,0,45
"50-59","RI",2020-07-25,0,45
"50-59","RI",2020-07-26,0,45
"50-59","RI",2020-07-27,0,45
"60-69","RI",2020-07-23,0,100
"60-69","RI",2020-07-24,0,100
"60-69","RI",2020-07-25,0,100
"60-69","RI",2020-07-26,0,100
"60-69","RI",2020-07-27,0,100
"70-79","RI",2020-07-23,0,242
"70-79","RI",2020-07-24,0,242
"70-79","RI",2020-07-25,0,242
"70-79","RI",2020-07-26,0,242
"70-79","RI",2020-07-27,0,242
"80-89","RI",2020-07-23,0,317
"80-89","RI",2020-07-24,0,317
"80-89","RI",2020-07-25,0,317
"80-89","RI",2020-07-26,0,317
"80-89","RI",2020-07-27,0,317
"90+","RI",2020-07-23,0,268
"90+","RI",2020-07-24,0,268
"90+","RI",2020-07-25,0,268
"90+","RI",2020-07-26,0,268
"90+","RI",2020-07-27,0,268
"0-9","RI",2020-07-28,0,0
"10-18","RI",2020-07-28,0,0
"19-29","RI",2020-07-28,0,0
"30-39","RI",2020-07-28,0,6
"40-49","RI",2020-07-28,0,14
"50-59","RI",2020-07-28,0,45
"60-69","RI",2020-07-28,0,100
"70-79","RI",2020-07-28,0,242
"80-89","RI",2020-07-28,0,317
"90+","RI",2020-07-28,0,268
"0-9","RI",2020-07-29,0,0
"0-9","RI",2020-07-30,0,0
"0-9","RI",2020-07-31,0,0
"0-9","RI",2020-08-01,0,0
"0-9","RI",2020-08-02,0,0
"0-9","RI",2020-08-03,0,0
"0-9","RI",2020-08-04,0,0
"0-9","RI",2020-08-05,0,0
"0-9","RI",2020-08-06,0,0
"0-9","RI",2020-08-07,0,0
"0-9","RI",2020-08-08,0,0
"0-9","RI",2020-08-09,0,0
"0-9","RI",2020-08-10,0,0
"0-9","RI",2020-08-11,0,0
"10-18","RI",2020-07-29,0,0
"10-18","RI",2020-07-30,0,0
"10-18","RI",2020-07-31,0,0
"10-18","RI",2020-08-01,0,0
"10-18","RI",2020-08-02,0,0
"10-18","RI",2020-08-03,0,0
"10-18","RI",2020-08-04,0,0
"10-18","RI",2020-08-05,0,0
"10-18","RI",2020-08-06,0,0
"10-18","RI",2020-08-07,0,0
"10-18","RI",2020-08-08,0,0
"10-18","RI",2020-08-09,0,0
"10-18","RI",2020-08-10,0,0
"10-18","RI",2020-08-11,0,0
"19-29","RI",2020-07-29,0,0
"19-29","RI",2020-07-30,0,0
"19-29","RI",2020-07-31,0,0
"19-29","RI",2020-08-01,0,0
"19-29","RI",2020-08-02,0,0
"19-29","RI",2020-08-03,0,0
"19-29","RI",2020-08-04,0,0
"19-29","RI",2020-08-05,0,0
"19-29","RI",2020-08-06,0,0
"19-29","RI",2020-08-07,0,0
"19-29","RI",2020-08-08,0,0
"19-29","RI",2020-08-09,0,0
"19-29","RI",2020-08-10,0,0
"19-29","RI",2020-08-11,0,0
"30-39","RI",2020-07-29,0,6
"30-39","RI",2020-07-30,0,6
"30-39","RI",2020-07-31,0,6
"30-39","RI",2020-08-01,0,6
"30-39","RI",2020-08-02,0,6
"30-39","RI",2020-08-03,0,6
"30-39","RI",2020-08-04,0,6
"30-39","RI",2020-08-05,0,6
"30-39","RI",2020-08-06,0,6
"30-39","RI",2020-08-07,0,6
"30-39","RI",2020-08-08,0,6
"30-39","RI",2020-08-09,0,6
"30-39","RI",2020-08-10,0,6
"30-39","RI",2020-08-11,1,6
"40-49","RI",2020-07-29,0,14
"40-49","RI",2020-07-30,0,14
"40-49","RI",2020-07-31,0,14
"40-49","RI",2020-08-01,0,14
"40-49","RI",2020-08-02,0,14
"40-49","RI",2020-08-03,0,14
"40-49","RI",2020-08-04,0,14
"40-49","RI",2020-08-05,0,14
"40-49","RI",2020-08-06,0,14
"40-49","RI",2020-08-07,0,14
"40-49","RI",2020-08-08,0,14
"40-49","RI",2020-08-09,0,14
"40-49","RI",2020-08-10,1,14
"40-49","RI",2020-08-11,1,14
"50-59","RI",2020-07-29,0,45
"50-59","RI",2020-07-30,0,45
"50-59","RI",2020-07-31,0,45
"50-59","RI",2020-08-01,0,45
"50-59","RI",2020-08-02,0,45
"50-59","RI",2020-08-03,0,45
"50-59","RI",2020-08-04,0,45
"50-59","RI",2020-08-05,0,45
"50-59","RI",2020-08-06,0,45
"50-59","RI",2020-08-07,0,45
"50-59","RI",2020-08-08,0,45
"50-59","RI",2020-08-09,0,45
"50-59","RI",2020-08-10,0,45
"50-59","RI",2020-08-11,1,45
"60-69","RI",2020-07-29,0,100
"60-69","RI",2020-07-30,0,100
"60-69","RI",2020-07-31,0,100
"60-69","RI",2020-08-01,0,100
"60-69","RI",2020-08-02,0,100
"60-69","RI",2020-08-03,0,100
"60-69","RI",2020-08-04,0,100
"60-69","RI",2020-08-05,0,100
"60-69","RI",2020-08-06,0,100
"60-69","RI",2020-08-07,0,100
"60-69","RI",2020-08-08,1,100
"60-69","RI",2020-08-09,1,100
"60-69","RI",2020-08-10,1,100
"60-69","RI",2020-08-11,1,100
"70-79","RI",2020-07-29,0,242
"70-79","RI",2020-07-30,0,242
"70-79","RI",2020-07-31,0,242
"70-79","RI",2020-08-01,0,242
"70-79","RI",2020-08-02,0,242
"70-79","RI",2020-08-03,0,242
"70-79","RI",2020-08-04,0,242
"70-79","RI",2020-08-05,0,242
"70-79","RI",2020-08-06,0,242
"70-79","RI",2020-08-07,0,242
"70-79","RI",2020-08-08,0,242
"70-79","RI",2020-08-09,0,242
"70-79","RI",2020-08-10,1,242
"70-79","RI",2020-08-11,1,242
"80-89","RI",2020-07-29,0,317
"80-89","RI",2020-07-30,0,317
"80-89","RI",2020-07-31,0,317
"80-89","RI",2020-08-01,0,317
"80-89","RI",2020-08-02,0,317
"80-89","RI",2020-08-03,0,317
"80-89","RI",2020-08-04,0,317
"80-89","RI",2020-08-05,1,317
"80-89","RI",2020-08-06,1,317
"80-89","RI",2020-08-07,1,317
"80-89","RI",2020-08-08,1,317
"80-89","RI",2020-08-09,1,317
"80-89","RI",2020-08-10,1,317
"80-89","RI",2020-08-11,1,317
"90+","RI",2020-07-29,0,268
"90+","RI",2020-07-30,0,268
"90+","RI",2020-07-31,0,268
"90+","RI",2020-08-01,0,268
"90+","RI",2020-08-02,0,268
"90+","RI",2020-08-03,0,268
"90+","RI",2020-08-04,0,268
"90+","RI",2020-08-05,0,268
"90+","RI",2020-08-06,0,268
"90+","RI",2020-08-07,0,268
"90+","RI",2020-08-08,0,268
"90+","RI",2020-08-09,1,268
"90+","RI",2020-08-10,1,268
"90+","RI",2020-08-11,1,268
"0-9","RI",2020-08-12,0,0
"10-18","RI",2020-08-12,0,0
"19-29","RI",2020-08-12,0,0
"30-39","RI",2020-08-12,0,7
"40-49","RI",2020-08-12,0,16
"50-59","RI",2020-08-12,0,46
"60-69","RI",2020-08-12,0,104
"70-79","RI",2020-08-12,0,244
"80-89","RI",2020-08-12,0,324
"90+","RI",2020-08-12,0,271
"0-9","RI",2020-08-13,0,0
"0-9","RI",2020-08-14,0,0
"0-9","RI",2020-08-15,0,0
"0-9","RI",2020-08-16,0,0
"0-9","RI",2020-08-17,0,0
"0-9","RI",2020-08-18,0,0
"10-18","RI",2020-08-13,0,0
